Review,Rating,Thumbs Up Count,Review Date
Mantap,5,0,2024-09-16 06:59:53
Sangat membatu bagi yg membutuhkan,5,0,2024-09-16 06:53:34
Tapi mahal,5,0,2024-09-16 06:52:02
Aplikasi yang lengkao pendamping perjalanan,5,0,2024-09-16 06:51:51
Sangat membantu saat kita butuh waktu cepat sp tujuan trimakasih,5,0,2024-09-16 06:51:36
Biasanya kalo di rumah atau gak mager beli aku pesen di sini,5,0,2024-09-16 06:45:33
promo gda,1,0,2024-09-16 06:40:44
Saya pesan makan mode hemat. Di detik terakhir kurang 5 menit. Ada tulisan terlambat. Saya tunggu sampaiiii 30 menit lebih gk brubah2 dn blum dpt driver. Pdahal makanan sudah selesai disiapkan oleh pihak resto hingga pihak resto cht pribadi saya. Dan saya pun mau batalin karna mau ambil ssendiri di restoran. Tapi diaplikasi gojek gak bisa dibatalin. Sangattttt kecewaaaa dengan gojek sekarang. Ditulisan mode hemat 40-60 menit nyatanya sudah hampir 2 jam makanan tidak kunjung dtg!!!!!!!Kecewa!!!,1,4,2024-09-16 06:39:12
Ok,5,0,2024-09-16 06:26:57
"voucher potongan harga tidak sesuai padahal vouchernya didapat dari langganan gojek plus, nyesal berlangganan",1,0,2024-09-16 06:22:06
"Mengapa gopaylater saya tiba-tiba diblokir, padahal saya tidak pernah telat bayar tagihan maupun cicilan. Jauh sebelum tanggal pembayaran saya sudah membayar dan melunasi tagihan saya. Tolong aktifkan kembali akun gopaylater saya.",3,0,2024-09-16 06:14:04
Kenapa pay latter dan go pinjam sekarang gak bisa dipakai padahal limit banyak...?!! Kalo gak percaya hapus ajah saldonya percuma di kasih tapi gak bisa dipakai .?!,1,0,2024-09-16 06:11:02
PUTRASATRlA,5,0,2024-09-16 06:09:37
"Fitur go green itu seharusnya ditampilkan di muka aplikasi pas pemesanan, jadi gak terkesan pemaksaan, jadi customer tau dan bisa memilih ikut berpartisipasi atau tidak, pas pesan tau-tau ada biaya tambahan go green, kalian kalau mau tanam pohon tanam aja sendiri gak usah mengelabui customer. Entah kapan kalian tanam pohon 😡",1,0,2024-09-16 06:09:22
Untuk promo sedikit.. apalagi di gofood,1,0,2024-09-16 06:05:20
"susah sekali dapet driver, padahal jaraknya ga jauh'amat, kenapa driver pada gamau nerima orderan gofood?kalau takut harusnya kantor memperketat orderan",1,0,2024-09-16 05:54:04
"dapat gocar sekalinga jauh banget,kadang mobil di layar nge stuck",3,0,2024-09-16 05:49:41
Terimakasih sudah membuat aplikasi GO-JEK bisa memudahkan saya pesan makanan,5,0,2024-09-16 05:48:37
Driver ramah.. pelayanan ok,5,0,2024-09-16 05:47:29
"Agak kecewa dengan aplikasi ini,Sudah jelas2 saya pesen makanan,alamat biasa psti mengikutin Gps,ini malah kirim beda alamat,kacau gps nya gojek",1,0,2024-09-16 05:45:53
Selalu menyelesaikan masalah,5,0,2024-09-16 05:36:53
"Sekarang tuh banyak banget ya Driver yang nganter makanan tuh gak langsung ke resto padahal pihak resto udah konfirmasi kalo makanan udah jadi dari lama,hadeuuh udah lama ujung ujungnya di batalin emang 🐷,coba dong pihak Go-Jek, oknum kayak gitu di tindak lanjuti.",1,0,2024-09-16 05:30:58
Oke,5,0,2024-09-16 05:30:47
Mau transfer saldo tidak pernah bisa,1,0,2024-09-16 05:30:00
Bagus,5,0,2024-09-16 05:17:09
Susah mendapatkan driver atau memesan makanan selalu telat,1,0,2024-09-16 05:16:39
The best,5,0,2024-09-16 05:12:36
Bagus banyak promonya,5,0,2024-09-16 05:03:54
Oke,5,0,2024-09-16 04:53:04
"Sangat membantu, sukses terus gojek Tingkatkan layanan agar semakin baik",5,0,2024-09-16 04:52:33
Sekecil apapun barang ny ga pernah di tolak,5,0,2024-09-16 04:52:21
"AMBIL HARGA LEBIH MAHAL SUPAYA WAKTU SAMPAI MAKANAN NYA LEBIH CEPAT,, TERNYATA JAUH LEBIH LAMA.. UNTUK APA BAYAR LEBIH MAHAL..?? APA ITU BUKAN PENIPUAN....!!!!",1,0,2024-09-16 04:51:47
Coba,5,0,2024-09-16 04:47:47
Selalu pilih naik gojek,5,0,2024-09-16 04:31:40
Sangat baik,5,0,2024-09-16 04:26:40
ongkir nya gede amat bg,3,0,2024-09-16 04:24:32
Mantap,5,0,2024-09-16 04:20:20
Bagus banget pake gojek,5,0,2024-09-16 04:17:06
"Selalu sulit mendapatkan driver ketika order gofood, sistem yg tidak ditangani dengan baik berkali kali orderan dibatalkan karna sulitnya menemukan driver, fyi saya di Bali",3,0,2024-09-16 04:09:23
Semoga dapat yang terbaik Gonta ganti aplikasi,3,0,2024-09-16 03:58:08
"lama banget kalo nyari driver buat gofood, cape banget nunggunya",3,0,2024-09-16 03:57:41
Ok,5,0,2024-09-16 03:57:21
kalo pas butuh gada driver ajg,1,0,2024-09-16 03:47:10
Good job,5,0,2024-09-16 03:46:44
Asik,5,0,2024-09-16 03:44:59
"Mulai jelek pelayanannya, driver dpt yg jauh dan lama serta mahal, harga hampir sama taksi konvensional",2,0,2024-09-16 03:40:04
Mantapp 🔥🔥🤩,5,0,2024-09-16 03:34:30
Sangat membantu,5,0,2024-09-16 03:26:05
"Asik sekali pake gocar, aman,cepat,driver ramah",5,0,2024-09-16 03:23:47
tidak ada yg sempurna,4,0,2024-09-16 03:12:29
bagus sekali,5,0,2024-09-16 03:09:01
Saya tiba-tiba saja di blokir gopayleter saya gak pernah telat bayar,1,0,2024-09-16 03:06:33
Ksian driver upah murah,5,0,2024-09-16 03:01:19
"mudah cara pakai aplikasinya, murah ongkosnya",5,0,2024-09-16 02:50:49
Bagus,5,0,2024-09-16 02:40:16
Tanah abang blok B gak da,3,0,2024-09-16 02:34:11
sangat membantu,5,0,2024-09-16 02:29:19
PAYAH AH GOFOOD SEKARANG UDH GA BISA LIAT ORANG NYA LAGI JALAN DI PETA MAPS GOOGLE,1,0,2024-09-16 02:28:41
Banyakin promonya dong,5,0,2024-09-16 02:27:28
Cakep,5,0,2024-09-16 02:24:47
Banyak diskon dan promo nya Langganan premium send nya murah,5,1,2024-09-16 02:20:10
Puas banget,5,0,2024-09-16 02:12:21
Selainnya/seringnya azan ya sampai selesai.,5,0,2024-09-16 02:07:21
Ya lumayan membantu,4,0,2024-09-16 02:01:22
Bagus,5,0,2024-09-16 01:53:26
TOP👍👍👍👍,5,0,2024-09-16 01:36:25
"Go-Jek merupakan salah satu penyedia layanan transportasi online terpopuler di Indonesia yang kini telah berkembang menjadi platform on-demand mobile dan aplikasi terdepan yang menyediakan berbagai layanan lengkap mulai dari transportasi, logistik, pembayaran, layanan pesan-antar makanan, dan berbagai layanan lainnya.",5,0,2024-09-16 01:35:27
"Bantu banget, apk juga mudah digunakan tengkyu yah",5,0,2024-09-16 01:33:50
"Saya selaku pengguna gofood, cukup merasa kecewa melihat sikap dan tindakan PT. Goto yg minim respon keluhan"" driver dr aplikasi Gopartner Aplikasi customer Gojek cepat sekali kalian merespon demi menjaga nama baik PT. Goto, sementara driver selaku mitra kalian malah tidak digubris Tolong diperbaiki lagi akhlak dan bug"" yg ada di aplikasi, Tks",2,3,2024-09-16 01:22:53
Yaaa😔 di kota tempat saya tinggal belum ada b 2 aj dulu,2,0,2024-09-16 01:20:04
Menyenangkan,4,0,2024-09-16 01:05:21
Aplikasi bagus,5,0,2024-09-16 00:54:11
Ko install belum bisa ya. Kenapa?,5,0,2024-09-16 00:52:17
Good,5,0,2024-09-16 00:43:50
Promo dikurangin nyari drivernya juga susah,5,1,2024-09-16 00:35:42
Sangat membantu baik driver maupun castamer Cuman satu sayang seribu sayang untuk potongan / pajak yang di ambil terlalu banyak semuga bisa turun lagi ke 20℅ dalam pemotongan setiap kali transaksi kasian untuk drevernya,5,0,2024-09-16 00:22:57
Good,5,0,2024-09-16 00:06:55
Sangat membantu aktivitas saya,5,0,2024-09-16 00:00:31
Menyenangkan pakai gojek lebih mudah untuk transportasi dan juga pesan makanan terima kasih,5,0,2024-09-15 23:44:00
Manteb banget,5,0,2024-09-15 23:39:31
Mempermudah perjalanan,5,0,2024-09-15 22:51:14
bagus,5,0,2024-09-15 22:26:11
Cepat,5,0,2024-09-15 22:23:46
mantab gojek,5,0,2024-09-15 22:16:34
Sangat puas,5,0,2024-09-15 21:31:17
"Aplikasi transportasi yg bagus banget ,aman dan bermanfaat",5,0,2024-09-15 21:12:42
"naik gojek tiap hari bahkan sehari bisa 3x tapi daftar payleter ga di ACC"" aneh ..mending pindah ke grab aja sekarang mah lah...MLS sekarang pake gojek",1,0,2024-09-15 20:46:45
Tepat waktu dan hemat,5,0,2024-09-15 20:30:04
mantap,4,0,2024-09-15 20:13:54
Good,5,0,2024-09-15 19:15:34
"Makin hari makin update tidak jelas, saya tidak bisa lihat jarak resto dan harus memilih tempat untuk melihat jarak serta saldo tabungan gopay saya sangat lambat untuk saya terima, tolong diperbaiki dan jangan kebanyakan update yang tidak jelas mau nya apa, dan terakhir gak ush banyak tingkah kalo mau update cukup bagian promonya saja, kalau terus begini daya beralih ke sebelah saja, terimakasih!!!",1,22,2024-09-15 19:05:55
Membantu dlm mencari kendaraan yg cept,5,0,2024-09-15 18:25:15
Mantapp,5,0,2024-09-15 18:24:59
"Bagus,Cepat,Aman,Murah",5,0,2024-09-15 18:18:03
Nyaman dan pelayanannya bagus.. 👍,5,0,2024-09-15 17:27:59
"Tolong buat voucher jangan diberlakukan rate limiting, saya udah niat masukin voucher gorideaja diwaktu senin pukul waktu 00.01 malam dikarenakan saya terlalu cepat memasukan vouchernya diberlakukanlah rate limiting jadi tidak dapat memakai voucher dengan keterangan ""Jatah nyobanya udah abis, nih. Ayo istirahat bentar, nanti coba lagi."", lalu saya coba pada handphone saudara saya memakai voucher tersebut dapat digunakan, kemudian saya mencoba menunggu dikarenakan rate limiting alhasil hangus",1,1,2024-09-15 17:25:58
"Cocok bintang 1 udh mesen 1x nunggu lama setengah jam dicansel resto tutup pas mesen lagi yg ke 2x estimasi 1 jam dpet driver. Sistemnya gk jelas pesen lngsng dapet driver aja ngapa nunggu2 berjam2 baru dapet driver., masih mendingan Shopee food",1,0,2024-09-15 17:20:30
Ok,5,0,2024-09-15 17:15:07
Ok,5,0,2024-09-15 17:04:00
Sangat membantu,5,0,2024-09-15 16:57:28
Ada voucher diskon gofood potongan besar tapi gak bisa dipake alasannya tidak ada driver di wilayah,1,0,2024-09-15 16:41:24
akibidi,5,0,2024-09-15 16:39:25
"Pesan gofood, 40+ min gak ada driver, pesanan tidak bisa di batalkan. Gak pernah pesan makan sampai selama ini , applikasi TOLOL",1,3,2024-09-15 16:37:57
Coba d cek lagi utk orderan food resto'y jgn terlalu jauh dgn driver,1,0,2024-09-15 16:37:32
kadang cepet kadang lambat,5,0,2024-09-15 16:26:12
"Suka banyak promonya, driver juga ramah semua",5,0,2024-09-15 16:23:25
Menyenangkan,5,0,2024-09-15 16:11:32
Baik,4,0,2024-09-15 15:50:41
anjay pokok nya,5,0,2024-09-15 15:45:25
verifikasi muka gagal terus padahal pencahayaan udah pas dan jelas pusingg banget padahal mau ambil duit di gopay mau log in aja gagal terus,1,0,2024-09-15 15:45:18
"gojek sekarang ga kek dulu, promonya udah kalah saing sama apps lain kek grab, atau shopeefood",1,0,2024-09-15 15:24:02
Murah dan cepat,5,0,2024-09-15 15:19:36
Sigma skibidi ohiyoo🗿,5,0,2024-09-15 14:57:05
Selalu Ok,5,0,2024-09-15 14:54:17
Gopaylater tdk pernah telat keterngan anasisis ojk.. Dan paylater sya di blokir... Itu hitungan dr mna coba jelaskn..dan tagihan Alhamdullilah tdk ada yg telat sma sekali.. Kok makin ke sini makin makin wkwkwk. Ga aapa apa sih..baguslh jadi sya ga pakai paylater lg trimkhs,2,0,2024-09-15 14:52:51
Oke baik lanjutkan,5,0,2024-09-15 14:50:18
"Lama bgt sampek nya psen makanan, di aplikasi blgnya uda siap, tpi sy tanya drivernya kata belum, tolong di perbaiki",1,0,2024-09-15 14:45:53
Driver nya suka nolak pakek hemat ☺☝,1,0,2024-09-15 14:44:39
Sekarang lama klo pesan food,1,0,2024-09-15 14:40:17
"saran saya untuk aktifkan pembatalan pemesanan gofood dimanapun, sesuai pengalaman saya hari ini, keponakan saya tidak sengaja membuat pesanan gofood yg tidak diinginkan di akun sy, sy ingn mlakukan pembatalan namun tombol tidak ada, mencob pusat bantuan pun tidak dpt solusi, akhirnya saya chat driver, dia berhasil melakukan pembatalan katanya, tapi ternyata malah berganti driver tanpa sepengetahuan saya hingga terpaksa berakhir saya ganti rugi dengan tidak mendapatkan apa pun.",2,5,2024-09-15 14:39:22
"Aplikasi Gojek memang mantap, jaya selalu...",5,0,2024-09-15 14:31:23
Ok,5,0,2024-09-15 14:26:41
mungkin diskonnya bisa lebih banyak dan tidak hanya toko itu saja tapi banyak toko,4,0,2024-09-15 14:21:33
good,5,0,2024-09-15 14:13:45
bagus,5,0,2024-09-15 14:13:35
Sangat membantu,5,0,2024-09-15 14:08:13
Aplikasi luar biasa/sakti,5,0,2024-09-15 14:01:40
Aplikasi yang sesuai apa yang saya inginkan,5,0,2024-09-15 13:59:31
sopir nya sabar makasih,5,0,2024-09-15 13:58:50
Sangat bagus,5,0,2024-09-15 13:55:35
fitur batalkan pesanannya ga ada,1,0,2024-09-15 13:51:32
Sangat Membantu Sekali Apk Gojek.. Terimakasih Gojek,5,0,2024-09-15 13:47:26
"Komunikasinya baik,...",5,0,2024-09-15 13:46:17
Siplah sementaramah,5,0,2024-09-15 13:45:51
"Hari ini 15 September 2024, 20.00 WIB, gw dapat pengalaman buruk dari Gojek, sangat buruk. Tujuan gw sudah benar, tapi petunjuk arah (map) pada aplikasi beda jauh dari tujuan yg tertulis di aplikasi. Hal ini menyebabkan pak sopirnya sewot, bahkan marah-marah, karena pak sopir mengikuti map. Beruntung gw cukup tenang, sehingga komunikasi tidak sampai berlanjut emosi. TOLONG GOJEK PERHATIKAN HAL INI. Kalo kena sopir dan penumpang yg tensi tinggi bisa di bayangkan apa yang terjadi.",1,0,2024-09-15 13:43:34
Maap yah Gopaylater kurang nyaman dgn system pembayaran akumulasi dan sering alasan ada pengecekan rutin sehingga ga bisa bebas ber transaksi,2,1,2024-09-15 13:43:24
Sangat membantu👍👍👍👍👍,5,0,2024-09-15 13:39:03
Oke,5,0,2024-09-15 13:37:03
Sesuai dg yg diharapkan,5,0,2024-09-15 13:30:37
Sangat membantu,5,0,2024-09-15 13:26:17
"Gausah di kasih voucher , kalo sedangkan driver ga ada yg mau Klo tarif rendah",1,0,2024-09-15 13:24:01
Makasi gojek,5,0,2024-09-15 13:23:59
Good,5,0,2024-09-15 13:23:25
lma dapat driver,1,0,2024-09-15 13:22:31
"Verifikasinya bikin pusing, udah berkali2 gagal terus padahal sesuai petunjuk ttp gagal terus, nggk kayak aplikasi lain mudah dan simpel",5,42,2024-09-15 13:21:08
Mudah2n ga mahal biaya penanganya Sama ongkirnya,4,0,2024-09-15 13:16:57
Menurut ku aplikasi Gojek itu kurang lengkap soalnya nggak ada Jastrip /Jasa titip barang Seperti di Grab kalo di grab kan ada Jastrip/jasa titip barang saya mohon untuk gojek di beri Jastrip seper di aplikasi Grab,1,0,2024-09-15 13:09:40
Drivernya baik,5,0,2024-09-15 13:09:30
Driver nya cancel seenak jidat,1,0,2024-09-15 13:06:56
Sejauh ini masih ok pelayanannya. Semoga makin bagus lagi pelayanannya,5,0,2024-09-15 12:52:13
gw GK terlalu suka soalnya gw di rizz sma bintang skibidi😔,4,0,2024-09-15 12:48:55
Suka banget,5,0,2024-09-15 12:47:41
Diskon makin g jls harus pake kredit card doang bs nya,1,0,2024-09-15 12:43:21
Sgt ok,5,0,2024-09-15 12:41:42
Good,5,0,2024-09-15 12:31:26
"Bagus""""""""""""******""""""",5,0,2024-09-15 12:22:04
"Males pake gojek sekarang. Pelanggan dirating. Driver nuntut bintang 5, eh dia seenaknya rating konsumen dan digunjingin di grup wa driver. Emang hrs kasih tip agar rating bagus?",1,0,2024-09-15 12:13:21
mantap,4,0,2024-09-15 12:11:47
Mantap c.... q dh ada gopinjam jg..mksh,5,0,2024-09-15 12:10:56
"awalnya iseng download, ternyata berguna banget apalagi kalo lagi males"" nya keluar tapi laper, bisa banget ini sekalian beli makanan. kalo buat goride nya belum pernah nyoba si",5,14,2024-09-15 12:07:29
Kapan mode gelap nya rilis?,4,0,2024-09-15 12:02:59
Mantap,5,0,2024-09-15 12:01:08
"Cuma punya 2 akun di 1 device aja gak boleh,akun di banned gabisa masuk,buruk",1,1,2024-09-15 12:00:47
Ini gimana ya caranya supaya bisa masuk kembali ke akun gopay dan gojek ...sedengkan hp sayaa ilang ada yg nyuri ..pas masuk juga harus pake kode otp ..padahal pake pindai wajah aja kn udah jelas gak usah pake kode otp ...saya gak ngerti caranya ...soal nya udah gopay plus...tolong yg punya apl kasih solusi dan di bls,1,0,2024-09-15 11:58:25
makasi sudah menemani tiap brangkat sekolah,5,0,2024-09-15 11:53:24
Mudah dan cepat,5,0,2024-09-15 11:50:10
Aplikasinya bagus,5,0,2024-09-15 11:43:03
ongkirnya ga ngotak,1,0,2024-09-15 11:36:34
Mantap amanah dan profesional bgt,5,0,2024-09-15 11:34:44
Sangat bagussssss,5,0,2024-09-15 11:33:24
ok,5,0,2024-09-15 11:33:13
👍,5,0,2024-09-15 11:32:16
Sangat Membantu,5,0,2024-09-15 11:31:52
ok,5,0,2024-09-15 11:31:51
lumayan murah beli makanan di gojek,5,0,2024-09-15 11:26:51
Memudahkan mencari makanan favorit,5,0,2024-09-15 11:23:58
"kagak usah ada pake pembedaan wktu antar,sy pesan keduanya sama aja wktu antarnya",1,0,2024-09-15 11:21:51
Menu gofood lambat dan sering hang,2,0,2024-09-15 11:16:18
Voucher diskonan sangat kecil,1,0,2024-09-15 11:15:21
"Tidak mununggu lama, driver langsung jemput",5,0,2024-09-15 11:12:31
Alhamdulillah mantap,5,0,2024-09-15 11:11:49
Pokoknya good,5,0,2024-09-15 11:11:08
"Bang Gojek Bang Go-Jek, Apakah Kamu Tau Arti Skibidi?",5,0,2024-09-15 11:08:32
"Keselllll sekali karn kuaan gojek ku terinstall ulang dan coba untuk download kembali ternyata untuk masuk nya gak bisa lagi karena katanya email anda sudah terdaftar,udah ku coba berulang kali tapi tetap gak bisa di😡",1,0,2024-09-15 11:05:25
Nyari driver nya g dapet2 padahal di deket nya banyak gojek nya,1,0,2024-09-15 11:05:22
Baiklah baik,4,0,2024-09-15 10:55:13
bagusa,5,0,2024-09-15 10:51:26
Memudahkan transaksi,5,0,2024-09-15 10:49:23
Susah nya dapat driver. Denpasar area,1,0,2024-09-15 10:47:58
Sekarang makin gila ongkirnya,1,0,2024-09-15 10:46:58
"Ongkos awal 38 rb... Tapi ga ada yg ambil2 dah brp kali pesen, eh tau2 nail ongkos nya jd 48 rb... Dah mah jauh driver nya... Makin kesini malah makin jelek aja...",1,0,2024-09-15 10:46:16
Ga senang,1,0,2024-09-15 10:37:39
Good,5,0,2024-09-15 10:35:51
paylater saya terblokir. belum bayar 200rb saya ingin bayar dan tidak tau caranya tolong jelaskan admin,1,0,2024-09-15 10:34:15
keren,5,0,2024-09-15 10:30:06
diskon nya mantap bangettt thank you gojek,5,0,2024-09-15 10:26:43
Cepat dan profesional,5,0,2024-09-15 10:26:22
Tolong untuk memberikan LG bnyak diskon ny untuk gojek dan gokar,5,0,2024-09-15 10:23:17
Awesome,5,0,2024-09-15 10:20:35
Good,5,0,2024-09-15 10:19:54
Rekoment 👍,4,0,2024-09-15 10:19:05
jelek bgt astaga nyari driver 40mnt ga dapet2,1,0,2024-09-15 10:16:35
Aku penggunamu,5,0,2024-09-15 10:15:23
"Apk mulyono Parah Giliran pakai promo pada nolak drivernya Ooii driver...rezeki kalian tolak2 Nanti kalian cerita2 sama customer kalau ""susah sekarang jrg dpt penumpang.. mau makan apa anak istriku"" Kimak jg kalian",1,0,2024-09-15 10:12:44
"Driver saat ini bs men-cancel order customer jika gak sesuai keinginan mreka. Pdhal dulu semua berebut utk dpt order krn hrs memenuhi target, saat ini mengecewakan bgt.",3,0,2024-09-15 10:11:22
Baguuus,4,0,2024-09-15 10:09:41
Good job Gojek Indonesia,5,0,2024-09-15 10:07:27
murah meriah dan nyaman. biasa order gocar.,5,0,2024-09-15 10:05:44
Menurut saya aplikasi gojek ok lah Driver nya juga ramah Pokonya 👍,5,0,2024-09-15 09:56:35
Suka eror,1,0,2024-09-15 09:53:22
Lumayan lah,4,0,2024-09-15 09:51:52
Okbgt,5,0,2024-09-15 09:40:59
Driver gocar banyak yg ngecancel seenak jidat. Udah ditungguin lama malah dicancel. Sekali dua kali nggak masalah. Ini malah berkali-kali. Mohon lain kali beri sanksi pada driver yg mengcancel orderan seenak jidatnya. Kecewa berat,2,1,2024-09-15 09:38:58
sangat membantu dalam kegiatan sehari hari,5,0,2024-09-15 09:38:34
"s&k driver gojek memang di bawah rata rata, kalau di rating 1 ntar driver ngancam ke kita di rating tinggi kg niat kerja driver nya dan tidak ada satupun tindakan dari pihak gojek terhadap driver dongo seperti itu",1,0,2024-09-15 09:30:05
Terbaik,5,0,2024-09-15 09:27:43
Bagus,5,0,2024-09-15 09:26:32
Bagus dan Nyaman,5,0,2024-09-15 09:23:45
"asli nya saya suka pakai gojek , tapi gara gara tadi saya jadi malas pakai lagi, pesen go car, Argo 16,000 sekian, karena jarak antar nya juga ga jauh, dan paling penting tadi mau bawa nenek saya pulang karena beliau sudah ga kuat jalan, naik motor dia ga berani tapi, 1 pun driver yang ambil dengan alasan Argo tidak cukup untuk bensin, misal ga cukup harus nya datang dulu , ngomong dulu ke saya Pasti saya tambahin tapi mereka langsung cansel , 🙂",1,0,2024-09-15 09:11:56
👏,5,0,2024-09-15 09:10:19
"bagus bgt, drivernya ramah, dan barang yg dipesan cepat sampai👍🏻",5,0,2024-09-15 09:07:29
saya bocil gk ngerti? Ajarin dong puh sepuhh,1,0,2024-09-15 09:00:53
Top markotop 👍👍,5,0,2024-09-15 08:55:27
😇😇😇,5,0,2024-09-15 08:52:06
Lumayan lah klo bisa di daerah seperti Pemalang dan sekitarnya bisa aktif sepanjang waktu setidaknya sampai jam 9 malam,4,0,2024-09-15 08:49:53
Good,5,0,2024-09-15 08:47:52
Banyak banget diskonya,5,0,2024-09-15 08:44:01
Sangat sangat ramah,5,0,2024-09-15 08:40:56
"Makanan siap dari tenant, driver lama jemput makanannya. Drivernya punya banyak aplikasi lain kayak nya GOPAY later ga pernah telat, dibayar malah diblokir!!!!!!! Aplikasi kampungan!!!!!!!!!!",1,1,2024-09-15 08:38:45
Membantu semua kebutuhan ku,5,0,2024-09-15 08:34:07
sangat memuaskan,5,0,2024-09-15 08:33:06
Promonya kurang😩😩,3,0,2024-09-15 08:26:58
Baik,5,0,2024-09-15 08:25:27
Sangat membantu saya,5,0,2024-09-15 08:23:04
Oke,5,0,2024-09-15 08:01:50
Mantap,5,0,2024-09-15 07:57:29
Aplikasinya Sangat Membantu,5,0,2024-09-15 07:55:44
Mantap kali,5,0,2024-09-15 07:39:47
"Tepat,ok,siip",5,0,2024-09-15 07:36:04
Menyenangkan,5,0,2024-09-15 07:34:05
Lebih paktis dan menghemat waktu,5,0,2024-09-15 07:29:17
Menyenangkan,5,0,2024-09-15 07:28:40
lbh cpt praktis,5,0,2024-09-15 07:26:20
Sangat membantu sekali,5,0,2024-09-15 07:19:58
Mantap,5,0,2024-09-15 07:18:12
"CS cuma robot. Handling complain ga pake rasional. Komplain pesanan GoFood. Ada barang yang kurang. Sudah di foto makanannya dan bukti struknya. Responnya CSnya lama. Waktu respon bolak balik minta foto ulang, padahal sudah difoto semua. Come on. Makanan yg sampai udah dimakan lah. Harus nunggu CSnya respon, baru saya bisa makan? Mending kalo responnya cepat. Parah kalo ngadepin robot.",1,0,2024-09-15 07:17:09
Ok pilihan terbaik untuk transportasi,5,0,2024-09-15 07:12:05
Knp hrs ada rating buat customer? Aku yg ga macem2 aja dpt rating jelek dari driver gara2 rumahku jauh. Itu bikin rugi customer tauuuu Gofoodku aja gaada yg ambil,3,0,2024-09-15 07:09:27
"Makin kesini makin aneh ini aplikasi, mana pesannya lebih estimasi, estimasi lebihnya 1 jaman lebih lagi kapok pake Go-Jek mending ganti shoope saja",1,0,2024-09-15 07:08:23
Mantap,5,0,2024-09-15 06:56:01
Makin banyak promonya,5,0,2024-09-15 06:51:40
Suka aja,5,0,2024-09-15 06:48:08
ok,5,0,2024-09-15 06:46:25
uang nya mau di pake malah eror,1,0,2024-09-15 06:46:03
Parah.,1,0,2024-09-15 06:45:50
Dibanyakin promo nya seperti dulu dong,5,0,2024-09-15 06:39:15
Pinter amat lu jadi aplikator tenaga orang d peras... Yg goceng d duluin biar lu dapet banyak yg reguler lu belakangin karna ke lu nya untung nya ga banyak.... Modal aplikasi ngambil untung se abreg kasian yg modal motor tenaga woy mati tar lu rasain,1,0,2024-09-15 06:37:06
Woy sldo gw kmna,1,0,2024-09-15 06:34:20
Setelah di update ko beda ya tampilannya TDK seperti biasa sering eror ...,5,0,2024-09-15 06:24:38
ok,5,0,2024-09-15 06:23:33
Tolong D Perbaiki Pantauan Pergerakan Driver D Maps Aplikasi Gojek Tersebut Supaya Semua Customer Tidak Kecewa 🙏🙏🙏,2,0,2024-09-15 06:19:56
cepat,5,0,2024-09-15 06:18:22
"Saldo hilang tf otomatis ke tabungan gopay, tapi ditabungan gopay tidak ada sldo",1,0,2024-09-15 06:11:58
Ok,5,0,2024-09-15 06:08:26
"driver sopan dan hati hati, ada rasa aman",5,0,2024-09-15 06:07:48
So far is good,5,0,2024-09-15 06:06:38
Mantap,5,0,2024-09-15 06:03:35
Mantap,5,0,2024-09-15 06:02:14
"isi saldo gopay , 2x , masuknya ke tabungan jago , tidak ada soisi sama sekali",1,0,2024-09-15 05:58:44
Smoga slalu Jaya amin,5,0,2024-09-15 05:56:39
👍,5,0,2024-09-15 05:53:02
Oke sih,5,0,2024-09-15 05:47:19
"Sebenrnya sudah bagus, tapi coba dong kalo emang lagi pemeliharaan sistem apapun transaksinya di cancel aja, jangan di terima. Udah top up gopay dari salah satu bank, notif dan bukti transaksi sudah ada tapi saldo belum masuk, pas di chat baru bilang ada kendala padahal lagi penting banget",2,0,2024-09-15 05:45:08
"Gojek taik, iklan banyak kali . .",1,0,2024-09-15 05:41:21
aplikasi yang sangat bagus dan keren juga sangat efisien dan kurangnya sih.. cuma di diskon yang masih terbilang pelit.. overall 9/10 masi bagusan diskonan grab sih..,5,31,2024-09-15 05:37:24
Saya kecewa sering pakai gopay hari ini top up dari Brimo masih belum masuk padahal uangnya mau di pake,1,0,2024-09-15 05:34:05
"Gopaylater nya gila denda nya cuma seminggu doang lebih dr rentenir Jangan coba"" deh nyesel dah mending shopepaylater masih waras",1,0,2024-09-15 05:31:54
praktis,5,0,2024-09-15 05:31:10
Maaf ini semua para driver cuma menerima per 1 order di bayar gojek 5000 untuk gofood udh gth nunggu nya lama restoran nya biar konsumen gojek pada mengerti,1,0,2024-09-15 05:29:22
Kepada pihak admin gopay mohon agar mempernai,2,0,2024-09-15 05:22:05
Oke,5,0,2024-09-15 05:20:16
Very Good,5,0,2024-09-15 05:16:10
aplikasi konto,1,0,2024-09-15 05:15:09
"Gopay saya otomatis di pindah ke akun gopay tabungan bank jago dan uang nya tidak masuk ke akun gopay tabungan bank jago,Tetapi di akun gojek sudah sukses ,dan riwayat nya juga sukses , sedangkan di akun gojek bank jago belum ada laporan terima uang ,trus kata costumer uang nya sudah masuk,, Sudah 5 tahun pakai gojek baru x ini sangat kesal",1,0,2024-09-15 05:13:11
"Barusan pesen makanan salah tdk sesuai order trs di kembalikan cuman 10 ribu ,tidak penuh kecewa berat dengan aplikasi ini",1,0,2024-09-15 05:11:15
